ad_item_id,date,daily_spend
384,2024-07-10,18.421672644199386
229,2024-07-11,7008.626841159677
53432,2024-07-11,17.627057535470232
139,2024-07-11,22838.578921922537
249,2024-07-11,0.06657195249293707
998,2024-07-11,486.40754107795743
1897,2024-07-11,1119.7444896539919
6223,2024-07-11,24.88221320430534
6816,2024-07-11,887.5311083743065
7639,2024-07-11,0.3141669451562778
19914,2024-07-11,421.6188175643336
35768,2024-07-11,1806.7731529272103
219,2024-07-11,132.5861235185737
9999,2024-07-11,2754.1459018000764
4128,2024-07-11,141.3855682966803
7841,2024-07-11,1161.1111884045072
17235,2024-07-11,1.479953721107728
64497,2024-07-11,16.207943061962407
23547,2024-07-11,4.86150821016204
54193,2024-07-11,31.151922295778068
453,2024-07-11,8.327134203669978
575,2024-07-11,1400.5604895247172
913,2024-07-11,7623.427169226033
3557,2024-07-11,2182.568739600844
532,2024-07-11,42.763419144541494
3389,2024-07-11,1999.008329608326
495,2024-07-11,58.178962589746426
878,2024-07-11,0.7706458033501647
35713,2024-07-11,1.204659124224775
648,2024-07-11,122.4314029686387
767,2024-07-11,0.09344269951644815
4362,2024-07-12,2497.6889746946213
229,2024-07-12,3482.42848272452
53432,2024-07-12,6.4108189886677165
139,2024-07-12,15116.754484368932
249,2024-07-12,0.4302955385575306
998,2024-07-12,28.03057421443413
1897,2024-07-12,190.15130701699192
6223,2024-07-12,4.7229321117949805
6816,2024-07-12,72.20253046553522
7639,2024-07-12,0.1939405481516413
19914,2024-07-12,244.55451498020807
35768,2024-07-12,807.7283563250287
9999,2024-07-12,2172.789667312848
4128,2024-07-12,22.260309891116957
7841,2024-07-12,238.68426079248582
17235,2024-07-12,4.267293329754215
64497,2024-07-12,38.48723552710376
23547,2024-07-12,1.1194970804222533
54193,2024-07-12,17.981265627778033
73623,2024-07-12,55743.68096192423
453,2024-07-12,9.220664824512989
575,2024-07-12,199.6575212541611
913,2024-07-12,15357.350705636323
7467,2024-07-12,793.0869549971527
532,2024-07-12,306.00724222250636
3389,2024-07-12,390.2650372850911
495,2024-07-12,2.895833206178733
878,2024-07-12,0.0027853367448309077
35713,2024-07-12,0.270385386579586
648,2024-07-12,1.651726004762807
767,2024-07-12,0.003951958092836492
4362,2024-07-13,6172.650954045502
229,2024-07-13,648.0924604314254
2756,2024-07-13,1834.8326576522622
53432,2024-07-13,0.03922108498267468
892,2024-07-13,13065.810279559582
139,2024-07-13,10202.319989964595
249,2024-07-13,1.9745886827570205
998,2024-07-13,493.05368972053805
1897,2024-07-13,31.074524955149236
6223,2024-07-13,7.382567443716876
6816,2024-07-13,0.9963376693530199
7639,2024-07-13,0.028002931037031033
19914,2024-07-13,60.59997985408328
894,2024-07-13,1286.6263091908359
9999,2024-07-13,1251.2500760136347
4128,2024-07-13,1.947568583297569
7841,2024-07-13,44.84549994093792
17235,2024-07-13,0.12757552122291316
64497,2024-07-13,100.54945805300382
5539,2024-07-13,13879.077672167461
23547,2024-07-13,0.348411490472414
54193,2024-07-13,0.09601005572533368
73623,2024-07-13,279.03793807633883
453,2024-07-13,2.5176945182142063
575,2024-07-13,8.996967531260323
913,2024-07-13,3919.6675286731065
7467,2024-07-13,354.281975332686
532,2024-07-13,27.47560021543596
3389,2024-07-13,2075.494994208454
495,2024-07-13,5.502503725622673
878,2024-07-13,0.013857292833900692
35713,2024-07-13,0.01220821979498935
648,2024-07-13,13.870887439201123
767,2024-07-13,0.004626004535975142
4362,2024-07-14,2471.6576359608594
229,2024-07-14,568.1254566467824
2756,2024-07-14,33454.33779562772
53432,2024-07-14,0.005710324354177376
892,2024-07-14,22483.80886967262
139,2024-07-14,736.1769227061747
249,2024-07-14,0.008465444878952209
594,2024-07-14,23473.605945464482
998,2024-07-14,36.94475031782704
1897,2024-07-14,101.03820893085793
6223,2024-07-14,35.664090183373226
6816,2024-07-14,2.3147812738042006
7639,2024-07-14,0.003176150559501062
19914,2024-07-14,0.001450510660328406
894,2024-07-14,7260.512365124185
9999,2024-07-14,117.59257069359124
7841,2024-07-14,19.339071719474067
17235,2024-07-14,0.003833911466570601
64497,2024-07-14,21.30617969578199
5539,2024-07-14,515.952317856656
23547,2024-07-14,0.19360742564766475
54193,2024-07-14,0.11416599370136232
73623,2024-07-14,154.65089182485883
453,2024-07-14,0.12704214193538982
575,2024-07-14,9.486577633530388
913,2024-07-14,996.3816176217915
7467,2024-07-14,3.0588276716408003
495,2024-07-14,7.719858877983762
878,2024-07-14,0.0004799813661097536
35713,2024-07-14,0.001434649687021474
648,2024-07-14,2.980947144172311
767,2024-07-14,0.0001874569610841646
4362,2024-07-15,133.31293590718246
229,2024-07-15,235.2170486574372
2756,2024-07-15,19513.989610685967
53432,2024-07-15,0.10446451378965242
892,2024-07-15,21760.86548471231
139,2024-07-15,25.81236912347624
249,2024-07-15,0.001519850158660655
594,2024-07-15,13298.805639620368
998,2024-07-15,26.465903056281004
1897,2024-07-15,1.0018557609461338
2233,2024-07-15,1976.4869227532788
6223,2024-07-15,27.670570367482775
6816,2024-07-15,0.45008364504700044
7639,2024-07-15,0.008365413313090743
19914,2024-07-15,0.0028538261655313185
894,2024-07-15,4751.481375766877
9999,2024-07-15,418.486261864363
71799,2024-07-15,4212.7674924549165
7841,2024-07-15,5.6660066179648645
17235,2024-07-15,0.0822293945413164
64497,2024-07-15,43.52117794453208
5539,2024-07-15,826.3134325715521
23547,2024-07-15,0.012719145826485754
54193,2024-07-15,1.060421745645965
73623,2024-07-15,6917.337100154966
453,2024-07-15,0.007981826201478154
575,2024-07-15,11.556926624701584
913,2024-07-15,261.57063462372344
7467,2024-07-15,12.507674621384306
495,2024-07-15,0.9062452293729631
878,2024-07-15,0.0007595619215898405
35713,2024-07-15,0.025260051294159577
767,2024-07-15,6.0440175133791574e-05
4362,2024-07-16,100.54073283673145
229,2024-07-16,886.2459054945417
2756,2024-07-16,11834.872137322045
53432,2024-07-16,0.014042119683266123
892,2024-07-16,9724.42513481512
139,2024-07-16,17.260758197808272
249,2024-07-16,0.0005650155975240829
584,2024-07-16,3848.842043407452
594,2024-07-16,743.4861907919028
998,2024-07-16,24.97454042815925
1897,2024-07-16,27.255961153210958
2233,2024-07-16,2320.795918290578
6223,2024-07-16,11.44970149549626
6816,2024-07-16,0.09643719222792219
7639,2024-07-16,0.0028113089468331845
19914,2024-07-16,0.0019507442187732358
894,2024-07-16,5164.7337429929685
9438,2024-07-16,3040.6710040626426
9999,2024-07-16,21.12580437925013
71799,2024-07-16,5060.158301821294
7841,2024-07-16,2.3215860351081266
17235,2024-07-16,0.07620973317245909
64497,2024-07-16,37.96593216309686
5539,2024-07-16,5044.97305543532
23547,2024-07-16,0.014732587841106665
54193,2024-07-16,0.16809966730334244
73623,2024-07-16,1210.9527948882717
453,2024-07-16,0.0019778655621257336
575,2024-07-16,0.00383035664485796
913,2024-07-16,309.5681638050559
7467,2024-07-16,23.367545771798017
495,2024-07-16,0.32962199885509863
878,2024-07-16,6.698275162930782e-06
35713,2024-07-16,0.0035972354253872825
767,2024-07-16,3.873550246051189e-05
4362,2024-07-17,20.336574438444945
229,2024-07-17,8.243321161076507
2756,2024-07-17,6884.947251826565
53432,2024-07-17,0.004634582054600398
892,2024-07-17,920.3609107448196
139,2024-07-17,53.53905472278949
249,2024-07-17,0.0020875984330603467
584,2024-07-17,34004.75179464744
594,2024-07-17,674.9247855807903
998,2024-07-17,2.213555095630017
1897,2024-07-17,0.582374008127474
2233,2024-07-17,702.9919914654777
6223,2024-07-17,7.985267520097725
6816,2024-07-17,0.011260694693270746
7639,2024-07-17,0.001967480333194107
894,2024-07-17,2819.461116757027
9438,2024-07-17,1550.2735739677912
9999,2024-07-17,5.90802929325402
71799,2024-07-17,599.9999619425635
7841,2024-07-17,2.9278602099533115
17235,2024-07-17,0.005456470434258337
64497,2024-07-17,1.0589884157266487
5539,2024-07-17,4303.072814840598
23547,2024-07-17,0.01781539226735175
54193,2024-07-17,0.03864875276400917
73623,2024-07-17,687.3952937635396
453,2024-07-17,0.031521209389549686
575,2024-07-17,0.00242310541246566
913,2024-07-17,72.07770148996958
7467,2024-07-17,97.28619010727935
495,2024-07-17,0.04886616196897625
878,2024-07-17,5.069681738946743e-05
35713,2024-07-17,0.003939657087984378
767,2024-07-17,5.832224158192186e-06
4362,2024-07-18,0.21091850346072213
229,2024-07-18,8.928836077808924
856,2024-07-18,51268.88453503441
2756,2024-07-18,2347.583910251843
53432,2024-07-18,0.00012075225254934855
892,2024-07-18,491.14618085120907
139,2024-07-18,7.617557296764617
249,2024-07-18,0.00022338713462044928
584,2024-07-18,17012.24676008862
594,2024-07-18,304.2376117612562
2233,2024-07-18,1309.2922039344992
6223,2024-07-18,0.05083892951197459
6816,2024-07-18,0.00016257080635521742
7639,2024-07-18,0.00027974015834450775
894,2024-07-18,283.73965425672253
9438,2024-07-18,2450.3580251002186
9999,2024-07-18,0.04082954357694287
71799,2024-07-18,15.703794685757401
7841,2024-07-18,2.746271804774345
17235,2024-07-18,0.006857862573448211
5539,2024-07-18,1338.8895742419252
23547,2024-07-18,0.00024916905163246684
54193,2024-07-18,0.04535245618017116
73623,2024-07-18,5.274591746594355
453,2024-07-18,0.0032039220465551505
575,2024-07-18,0.0027362633284754383
913,2024-07-18,86.74285305535845
7467,2024-07-18,13.057855445420522
495,2024-07-18,0.059837088280719354
878,2024-07-18,2.2289333651757833e-05
35713,2024-07-18,0.004432109221265969
767,2024-07-18,4.789814161123427e-07
4362,2024-07-19,1.6278543389541422
229,2024-07-19,8.738714898114024
856,2024-07-19,379.3217488297164
2756,2024-07-19,881.841019502167
53432,2024-07-19,0.010178009308552036
327,2024-07-19,19277.537652701212
892,2024-07-19,1091.836768888654
5596,2024-07-19,6662.408960618221
7897,2024-07-19,1843.9742073464408
139,2024-07-19,0.06748799947732045
249,2024-07-19,5.3391877783226447e-05
584,2024-07-19,1132.9333717049196
594,2024-07-19,250.21265582050228
2233,2024-07-19,4863.288959316025
6223,2024-07-19,0.196038234385897
6816,2024-07-19,5.449393038768752e-06
7639,2024-07-19,0.0001852351628432882
894,2024-07-19,352.7597023555653
9438,2024-07-19,2073.6365579867306
9999,2024-07-19,0.0032596400696024157
71799,2024-07-19,3.69680156710086
7841,2024-07-19,0.05839542248196748
17235,2024-07-19,0.002620131169368582
5539,2024-07-19,1249.142442487268
23547,2024-07-19,0.00139845943897302
54193,2024-07-19,0.015657571680898368
73623,2024-07-19,1.2475222704200948
453,2024-07-19,4.7095316374929925e-05
575,2024-07-19,0.0008070052031812272
7467,2024-07-19,1.3434872324803178
495,2024-07-19,0.0002773146754059607
878,2024-07-19,2.8350998251063525e-05
35713,2024-07-19,0.0011609751780132958
767,2024-07-19,9.697092115179196e-07
4362,2024-07-20,0.7000449896781568
229,2024-07-20,1.219183733558947
856,2024-07-20,73.92478692594301
2756,2024-07-20,11.64091129809408
53432,2024-07-20,0.0015670977944340914
327,2024-07-20,3107.352613215244
892,2024-07-20,167.84631569308942
5596,2024-07-20,19746.086494365078
7897,2024-07-20,12718.171689411152
139,2024-07-20,0.1138139149372942
249,2024-07-20,1.0590973776682474e-06
584,2024-07-20,1808.5546679605443
594,2024-07-20,80.60046735607915
2233,2024-07-20,188.54243439495082
2835,2024-07-20,36099.90868786838
6223,2024-07-20,0.10537005240408805
6816,2024-07-20,1.4222255824992428e-05
7639,2024-07-20,0.0009776768766391452
894,2024-07-20,124.4886619257452
9438,2024-07-20,466.7176391572303
9999,2024-07-20,0.00681919895455544
71799,2024-07-20,4.18204864158958
7841,2024-07-20,0.036018143307465195
17235,2024-07-20,5.777087829587935e-06
5539,2024-07-20,24.05560050562069
23547,2024-07-20,0.000434471410336398
54193,2024-07-20,0.008754861749025978
73623,2024-07-20,0.19086664961918298
453,2024-07-20,9.76132365230225e-06
575,2024-07-20,7.002576130242448e-05
7467,2024-07-20,1.4181455447821694
495,2024-07-20,0.0002096207100056965
878,2024-07-20,2.3978675136837603e-06
35713,2024-07-20,0.003251530337947474
767,2024-07-20,3.2000956451034175e-06
645,2024-07-20,1148.8650259652288
4362,2024-07-21,0.7833263242329228
88195,2024-07-21,40043.10143097976
229,2024-07-21,0.2542290905340228
856,2024-07-21,218.04013189932664
2756,2024-07-21,28.285788430234224
53432,2024-07-21,0.000699365887780247
327,2024-07-21,438.5952060227654
892,2024-07-21,457.65966755965485
5596,2024-07-21,705.4276952127531
7897,2024-07-21,33255.02892973198
139,2024-07-21,0.7709863472503384
249,2024-07-21,4.275123334482056e-06
584,2024-07-21,847.0932524676475
594,2024-07-21,65.06463496731314
2233,2024-07-21,300.90615420725305
2835,2024-07-21,10851.946030123227
6223,2024-07-21,0.027615702119719882
6816,2024-07-21,2.7457355949326398e-05
894,2024-07-21,184.77945570899254
9438,2024-07-21,120.64363953428864
9999,2024-07-21,0.006182172234398141
71799,2024-07-21,0.5072395642500815
17235,2024-07-21,0.0006948841853816077
5539,2024-07-21,14.480552440589898
23547,2024-07-21,4.626901232860384e-06
54193,2024-07-21,2.9578683444960748e-05
73623,2024-07-21,0.08507878819853486
453,2024-07-21,4.14929515441878e-07
575,2024-07-21,2.882580128792351e-06
7467,2024-07-21,0.28347277963753986
495,2024-07-21,0.001849685510676215
35713,2024-07-21,0.0005581669262575708
767,2024-07-21,6.382526372521325e-07
645,2024-07-21,641.8479914474495
4362,2024-07-22,0.45642475614781786
88195,2024-07-22,7471.958923048547
229,2024-07-22,0.05780456188309765
856,2024-07-22,485.13014631675145
2756,2024-07-22,7.36336723739315
53432,2024-07-22,0.0024507537294049526
327,2024-07-22,1023.1316574461791
892,2024-07-22,7.61684284612801
5596,2024-07-22,6402.889652613325
7897,2024-07-22,4067.097208458604
139,2024-07-22,0.9596605356553011
174,2024-07-22,8577.12529190818
584,2024-07-22,43.982441812366154
594,2024-07-22,0.9537456697782369
2233,2024-07-22,101.81740245561173
2835,2024-07-22,3158.8671817989807
6223,2024-07-22,0.023589883258729672
6816,2024-07-22,1.1341988514138155e-06
894,2024-07-22,69.13454912157589
9438,2024-07-22,34.62507526450402
9999,2024-07-22,0.0020950618118635474
71799,2024-07-22,0.5207328745123182
17235,2024-07-22,2.4432468015827728e-05
23547,2024-07-22,0.001202394552568297
54193,2024-07-22,4.153703412101743e-05
73623,2024-07-22,0.022551605971210732
575,2024-07-22,1.7476882425176849e-06
7467,2024-07-22,0.3049970461163913
495,2024-07-22,0.0001473259407621851
35713,2024-07-22,0.0003958071983689644
767,2024-07-22,4.366219835636562e-08
645,2024-07-22,3089.0082290762393
4362,2024-07-23,0.022454380486300763
14367,2024-07-23,704.0363212781149
88195,2024-07-23,2427.5175349452484
229,2024-07-23,0.03475040419301141
856,2024-07-23,917.5813750776988
2756,2024-07-23,0.18874500657561372
53432,2024-07-23,0.0029411782155794536
327,2024-07-23,193.1699410534407
892,2024-07-23,5.52251298962062
5596,2024-07-23,2288.621629360667
7897,2024-07-23,5439.206769149381
18342,2024-07-23,2090.178409784509
139,2024-07-23,0.015436070647976172
174,2024-07-23,4148.062682338089
594,2024-07-23,5.73488374004978
2233,2024-07-23,23.003116645699127
2835,2024-07-23,44.75431227284998
6223,2024-07-23,0.05987372435169184
6816,2024-07-23,6.314660160109698e-08
172,2024-07-23,50841.44101853863
894,2024-07-23,2.102725824955762
9438,2024-07-23,109.89499669134588
17235,2024-07-23,3.0171418806928634e-05
23547,2024-07-23,1.0177357712898492e-07
54193,2024-07-23,1.4098792244769089e-05
73623,2024-07-23,0.023736190630958675
575,2024-07-23,3.7060330140928283e-07
7467,2024-07-23,0.00012789566076653193
99646,2024-07-23,5901.918576487303
495,2024-07-23,0.0006918507832419676
914,2024-07-23,5580.66975395877
767,2024-07-23,3.813903911718748e-09
645,2024-07-23,104.1479387124856
4362,2024-07-24,0.009694940345800653
14367,2024-07-24,596.4982978800859
88195,2024-07-24,296.6874341062226
229,2024-07-24,0.018456295864886438
856,2024-07-24,78.95874956619157
2756,2024-07-24,0.06951485427832842
53432,2024-07-24,0.001027328962064483
892,2024-07-24,22.693822110924472
5596,2024-07-24,222.08902101464804
7897,2024-07-24,900.2490641850641
18342,2024-07-24,631.1533141482039
139,2024-07-24,0.0013030019492818218
174,2024-07-24,696.0089375522938
594,2024-07-24,0.35184325823673906
2233,2024-07-24,8.182243669831692
2835,2024-07-24,338.4537160928395
6223,2024-07-24,0.008336909230886707
6816,2024-07-24,6.15380071900269e-07
172,2024-07-24,2424.355479561207
894,2024-07-24,0.02560146438848169
9438,2024-07-24,12.303932785702143
17235,2024-07-24,3.3580350690963817e-06
73842,2024-07-24,4075.269512052834
23547,2024-07-24,3.407296436343532e-06
54193,2024-07-24,6.752054473525107e-05
73623,2024-07-24,0.03610204211180142
575,2024-07-24,8.394770145450729e-07
7467,2024-07-24,0.001481304132627862
99646,2024-07-24,6280.766482615548
495,2024-07-24,1.1673430319074116e-05
914,2024-07-24,15600.942752142133
767,2024-07-24,1.692806443259671e-09
645,2024-07-24,15.407386082679453
4362,2024-07-25,3.2849238581440537e-05
14367,2024-07-25,3562.490528210732
88195,2024-07-25,878.5324899002387
229,2024-07-25,0.02964919833921192
856,2024-07-25,130.0619827719778
2756,2024-07-25,0.0370777545440184
53432,2024-07-25,0.0007259471071351709
892,2024-07-25,0.2339066332279109
5596,2024-07-25,12.303548612520373
7897,2024-07-25,548.6803124684158
18342,2024-07-25,3132.891134394747
139,2024-07-25,0.005644145004225933
174,2024-07-25,237.03617314478475
594,2024-07-25,1.4872291843539602
2233,2024-07-25,4.168485011096427
2835,2024-07-25,45.45785021313156
6816,2024-07-25,3.835936872900582e-08
7459,2024-07-25,20549.59991003485
9167,2024-07-25,15227.601671235394
172,2024-07-25,577.9251286546909
894,2024-07-25,0.0888805744127336
6538,2024-07-25,63885.457113833014
9438,2024-07-25,8.79599644752059
17235,2024-07-25,2.681915392923787e-08
73842,2024-07-25,2658.698465159764
23547,2024-07-25,4.510348202479888e-07
54193,2024-07-25,1.4582794159702083e-05
73623,2024-07-25,0.029220493808196055
575,2024-07-25,3.0163810974196514e-07
7467,2024-07-25,0.0007168878512419375
99646,2024-07-25,222.60738438173686
495,2024-07-25,2.4494774068306892e-05
223,2024-07-25,57916.91866101181
914,2024-07-25,20652.877149603748
767,2024-07-25,1.240455536212684e-10
65875,2024-07-25,2122.2969794237288
645,2024-07-25,0.5621061702720359
4362,2024-07-26,0.0006769080294161923
14367,2024-07-26,9040.398811145995
88195,2024-07-26,532.4952525657611
229,2024-07-26,0.024376721818637512
856,2024-07-26,21.719461890427432
2756,2024-07-26,0.002239460478990429
53432,2024-07-26,4.607236897415208e-05
892,2024-07-26,0.0002088468357332107
5596,2024-07-26,58.28506199607029
7897,2024-07-26,93.73902521831633
18342,2024-07-26,148.47353387046397
139,2024-07-26,0.0034579371353648143
174,2024-07-26,15.528726638354602
594,2024-07-26,0.21436724665152343
2233,2024-07-26,0.3704205751137308
2835,2024-07-26,45.540731670037225
6816,2024-07-26,2.1833061045206156e-08
7459,2024-07-26,3047.3367972308047
9167,2024-07-26,8034.283357595339
172,2024-07-26,2140.8228007599287
894,2024-07-26,0.00014134478162271426
6538,2024-07-26,7260.1841249532545
9438,2024-07-26,19.121303388212258
73842,2024-07-26,447.13294287096573
54193,2024-07-26,2.941523402503168e-06
73623,2024-07-26,0.008306806593838744
575,2024-07-26,2.9125892141588053e-08
7467,2024-07-26,0.00042171662809333135
99646,2024-07-26,325.0406067854661
495,2024-07-26,9.252525446705793e-05
223,2024-07-26,11436.699680855178
914,2024-07-26,20773.5865015522
767,2024-07-26,9.672487137292296e-11
65875,2024-07-26,16197.03646657197
645,2024-07-26,0.06918727259037075
4362,2024-07-27,2.736241642225516e-06
8117,2024-07-27,25594.226778722055
14367,2024-07-27,5.989568820446033
64265,2024-07-27,513.0292232882231
229,2024-07-27,0.003653333859701096
856,2024-07-27,3.603296052536642
2756,2024-07-27,0.002223545771375457
53432,2024-07-27,8.077571901547155e-06
892,2024-07-27,0.1347290215581545
5596,2024-07-27,0.7511103842708229
7897,2024-07-27,88.8532295949113
18342,2024-07-27,332.0344665270234
139,2024-07-27,0.0015734177295412628
174,2024-07-27,18.210653891896808
594,2024-07-27,0.2708233737784889
2233,2024-07-27,0.08541520869200789
2835,2024-07-27,6.789702869509942
6816,2024-07-27,2.8544512310724602e-08
7459,2024-07-27,40905.8569123621
9167,2024-07-27,1174.2212242637004
31685,2024-07-27,11170.210104972364
172,2024-07-27,5.801079239161565
894,2024-07-27,0.03290111227812332
6538,2024-07-27,868.4561632562682
9438,2024-07-27,1.6510175526689352
47547,2024-07-27,562.5201027861038
73842,2024-07-27,14.801709317962784
54193,2024-07-27,1.3525210059057656e-05
73623,2024-07-27,0.012372538197354439
575,2024-07-27,4.723562289865015e-09
7467,2024-07-27,4.62850105523058e-05
99646,2024-07-27,6.931146826970688
495,2024-07-27,5.129584816197673e-05
223,2024-07-27,629.185343308502
914,2024-07-27,1486.1288952784107
767,2024-07-27,5.408111218418363e-11
645,2024-07-27,0.01647693328077452
4362,2024-07-28,6.022981555765112e-06
8117,2024-07-28,28862.938399639985
14367,2024-07-28,45.25732477751864
64265,2024-07-28,25254.409830249282
229,2024-07-28,0.0003567508949982082
